Item,Address,Latitude,Longitude
6941,"18029 GARDEN WAY NE, WOODINVILLE, WA 98072, USA",47.7577204,-122.1535476
6942,"17300 SOUTHCENTER PKWY, TUKWILA, WA 98188, USA",47.4484533,-122.2618984
6943,"2390 148TH AVE NE, REDMOND, WA 98052, USA",47.6312062,-122.142328
6944,"7597 170TH AVE NE, REDMOND, WA 98052, USA",47.670232,-122.1139055
6945,"3909 FACTORIA BLVD SE, BELLEVUE, WA 98006, USA",47.5753039,-122.1714826
6946,"22705 MARINE VIEW DR S, DES MOINES, WA 98198, USA",47.3976755,-122.3247512
6947,"719 N 10TH ST, RENTON, WA 98057, USA",47.4977786,-122.2060239
6948,"27193 185TH AVE SE, COVINGTON, WA 98042, USA",47.3583227,-122.1001535
6949,"31920 GATEWAY CENTER BLVD S, FEDERAL WAY, WA 98003, USA",47.3155394,-122.3003037
6950,"3201 20TH AVE W, Seattle, WA 98199, USA",47.6489324,-122.3825594
6951,"513 N 36TH ST, #E, SEATTLE, WA 98103, USA",,
6952,"126 SW 148TH ST, C140, BURIEN, WA 98166, USA",47.4719363,-122.3358207
6953,"3154 NE SUNSET BLVD, RENTON, WA 98056, USA",47.5042028,-122.1770875
6954,"1008 Zehnder St, Sumner, WA 98390, USA",47.2070547,-122.2415979
6955,"400 S 2ND ST, Renton, WA 98057, USA",47.4829854,-122.2116469
6956,"11440 AVONDALE RD, Redmond, WA 98052, USA",47.7022343,-122.092068
6957,"16800 NE 80TH ST, Redmond, WA 98052, USA",47.6760926,-122.1171286
6958,"17272 NE 104TH ST, REDMOND, WA 98052, USA",47.6943909,-122.1080762
6959,"17601 NE REDMOND WAY, REDMOND, WA 98052, USA",,
6960,"10055 166TH AVE NE, Redmond, WA 98052, USA",47.6896346,-122.1181146
6961,"16221 NE 72ND WAY, REDMOND, WA 98052, USA",47.6696834,-122.1421154
6962,"16661 NE 72ND WAY, REDMOND, WA 98052, USA",47.6696834,-122.1421154
6963,"7979 LEARY WAY NE, REDMOND, WA 98052, USA",,
6964,"919 HARRINGTON AVE NE, RENTON, WA 98056, USA",47.4977935,-122.1820144
6965,"5600 148TH AVE NE, REDMOND, WA 98052, USA",47.6597591,-122.139781
6966,"9272 57TH AVE S, SEATTLE, WA 98118, USA",47.519611,-122.2614718
6967,"1101 SUPERMALL WAY, AUBURN, WA 98001, USA",47.2993393,-122.2477712
6968,"8890 161ST AVE NE, REDMOND, WA 98052, USA",47.6807767,-122.1226448
6969,"1200 156TH AVE NE, BELLEVUE, WA 98008, USA",47.6207877,-122.132285
6970,"1011 NE HIGH ST, 200, ISSAQUAH, WA 98029, USA",,
6971,"1501 7TH AVE, SEATTLE, WA 98101, USA",47.611667,-122.333555
6972,"900 N 10TH PL, RENTON, WA 98057, USA",47.498974,-122.2035234
6973,"316 NE THORNTON PL, SEATTLE, WA 98125, USA",47.7027883,-122.325333
6974,"677 120th AVE NE, 9A, Bellevue, WA 98005, USA",47.6160845,-122.1807931
6975,"1802 12th AVE NW, STE B, Issaquah, WA 98027, USA",,
6976,"620 W JAMES ST, KENT, WA 98032, USA",47.3850409,-122.2403409
6977,"17801 INTERNATIONAL BLVD, #C-15, SEATAC, WA 98158, USA",,
6978,"14620 TUKWILA INTERNATIONAL BLVD, TUKWILA, WA 98168, USA",47.471973,-122.2848722
6979,"32610 NE 32ND ST, Carnation, WA 98014, USA",47.6394597,-121.9018759
6980,"33707 SE REDMOND FALL CITY RD, , WA 98024, USA",47.5676652,-121.8897621
6981,"2607 JONES AVE S, Renton, WA 98055, USA",47.4563508,-122.197877
6982,"212 S 3RD ST, RENTON, WA 98057, USA",47.4799803,-122.2135401
6983,"1715 MAPLE VALLEY HWY, RENTON, WA 98057, USA",47.4814139,-122.1972256
6984,"4004 NE 4TH ST, 101, RENTON, WA 98056, USA",,
6985,"401 PARK AVE N, Renton, WA 98057, USA",47.4888271,-122.2026492
6986,"2801 NE SUNSET BLVD, RENTON, WA 98056, USA",47.5000151,-122.1798919
6987,"220 WELLS AVE S, RENTON, WA 98057, USA",47.4803441,-122.2050948
6988,"2809 NE SUNSET BLVD, RENTON, WA 98056, USA",47.5004164,-122.1793039
6989,"400 S 2ND ST, RENTON, WA 98057, USA",47.4829854,-122.2116469
6990,"4701 NE 4TH ST, Renton, WA 98059, USA",47.4882808,-122.1558481
6991,"3700 NE 4th ST, 201, Renton, WA 98056, USA",,
6992,"16828 128TH AVE SE, Renton, WA 98058, USA",47.4516393,-122.1684005
6993,"2000 BENSON RD, #155, RENTON, WA 98055, USA",47.4625199,-122.203339
6994,"4250 NE 4TH ST, RENTON, WA 98059, USA",47.4897371,-122.1622655
6995,"3000 NE 4TH ST, Renton, WA 98056, USA",47.4886562,-122.175784
6996,"429 WESTLAKE AVE N, SEATTLE, WA 98109, USA",47.6228842,-122.3386938
6997,"8509 ROOSEVELT WAY NE, Seattle, WA 98115, USA",47.6906378,-122.3177826
6998,"10600 1ST AVE NE, SEATTLE, WA 98125, USA",47.7061272,-122.3284555
6999,"11920 NE 195TH ST, BOTHELL, WA 98011, USA",47.7693761,-122.1806832
7000,"7575 164TH AVE NE, Redmond, WA 98052, USA",47.672077,-122.1218228
7001,"14455 NE 29TH PL, Bellevue, WA 98007, USA",47.6337801,-122.1466062
7002,"605 114TH AVE SE, BELLEVUE, WA 98004, USA",47.6038756,-122.1864612
7003,"1200 LAKE WASHINGTON BLVD N, RENTON, WA 98056, USA",47.5034098,-122.199133
7004,"19608 INTERNATIONAL BLVD, SEATAC, WA 98188, USA",47.4261279,-122.2953756
7005,"1815 TERRY AVE, SEATTLE, WA 98101, USA",47.6155435,-122.332804
7006,"4501 12TH AVE NE, SEATTLE, WA 98105, USA",47.6615702,-122.3157795
7007,"16201 W VALLEY HWY, SEATTLE, WA 98188, USA",,
7008,"5606 119TH AVE SE, BELLEVUE, WA 98006, USA",47.5523206,-122.1774828
7009,"4106 Stone WAY N, Seattle, WA 98103, USA",47.6574896,-122.3419593
7010,"2227 N 56TH ST, Seattle, WA 98103, USA",47.6688385,-122.3318278
7011,"3720 FACTORIA BLVD SE, Bellevue, WA 98006, USA",47.5772216,-122.169011
7012,"6900 E GREENLAKE WAY N, A, SEATTLE, WA 98115, USA",,
7013,"920 5TH AVE, 150, SEATTLE, WA 98104, USA",47.6066338,-122.3312427
7014,"1201 1st AVE, Seattle, WA 98101, USA",47.6061595,-122.3378263
7015,"800 NW 46TH ST, SEATTLE, WA 98107, USA",47.6624119,-122.3665983
7016,"5010 14TH AVE NW, SEATTLE, WA 98107, USA",47.6654085,-122.3732325
7017,"339 KIRKLAND AVE, C, KIRKLAND, WA 98033, USA",,
7018,"2450 NEWPORT WAY NW, ISSAQUAH, WA 98027, USA",47.5519928,-122.0748748
7019,"4547 CALIFORNIA AVE SW, SEATTLE, WA 98116, USA",47.5615399,-122.3869769
7020,"7208 E GREENLAKE DR N, Seattle, WA 98115, USA",,
7021,"1514 E OLIVE WAY, Seattle, WA 98122, USA",47.6181916,-122.3260709
7022,"912 12TH AVE, SEATTLE, WA 98122, USA",47.6109242,-122.3165703
7023,"1535 11TH AVE, SEATTLE, WA 98122, USA",47.6150853,-122.3184647
7024,"30375 SE HIGH POINT WAY, PRESTON, WA 98050, USA",47.5256354,-121.9368224
7025,"15600 NE 8TH ST, 2, BELLEVUE, WA 98008, USA",,
7026,"1101 106TH AVE NE, #14, Bellevue, WA 98004, USA",47.6202669,-122.1995606
7027,"601 S 3RD ST, BC, RENTON, WA 98057, USA",,
7028,"13121 SE KENT KANGLEY RD, 102, KENT, WA 98030, USA",,
7029,"17900 NE 16TH ST, BELLEVUE, WA 98008, USA",47.6248914,-122.1017396
7030,"1123 34th AVE, B, SEATTLE, WA 98122, USA",47.6124,-122.2894661
7031,"1442 NW RICHMOND BEACH RD, SHORELINE, WA 98177, USA",47.7701656,-122.3766005
7032,"2002 NW 196TH ST, Shoreline, WA 98177, USA",47.7709767,-122.3829074
7033,"322 N 105TH ST, Seattle, WA 98133, USA",47.7052731,-122.3544524
7034,"619 PINE ST, SEATTLE, WA 98101, USA",47.6122918,-122.3342708
7035,"7823 CENTER BLVD SE, SNOQUALMIE, WA 98065, USA",47.5297899,-121.8729551
7036,"7217 GREENWOOD AVE N, SEATTLE, WA 98103, USA",47.6812828,-122.3554885
7037,"3338 NE 65TH ST, SEATTLE, WA 98115, USA",47.6759278,-122.2918292
7038,"1065 NE 165TH ST, SHORELINE, WA 98155, USA",47.7484352,-122.3176963
7039,"520 NE 165TH ST, SHORELINE, WA 98155, USA",47.7487552,-122.323021
7040,"18030 162ND PL SE, Renton, WA 98058, USA",47.440359,-122.1221615
7041,"15209 SE 272ND ST, KENT, WA 98042, USA",47.3575849,-122.1382187
7042,"3 LAKE ST, KIRKLAND, WA 98033, USA",47.6757103,-122.2068401
7043,"653 S WELLER ST, Seattle, WA 98104, USA",47.5973974,-122.324824
7044,"12722 SE 312TH ST, G, AUBURN, WA 98092, USA",,
7045,"3830 A ST SE, AUBURN, WA 98002, USA",47.2740275,-122.2271154
7046,"247 E NORTH BEND WAY, NORTH BEND, WA 98045, USA",47.4936187,-121.7837798
7047,"7802 CENTER BLVD SE, SNOQUALMIE, WA 98065, USA",47.5300862,-121.8726299
7048,"401 15TH AVE E, SEATTLE, WA 98112, USA",47.6220796,-122.31283
7049,"6928 116TH AVE SE, NEWCASTLE, WA 98056, USA",47.5409792,-122.1843158
7050,"8311 BEACON AVE S, SEATTLE, WA 98118, USA",47.529194,-122.2887669
7051,"6329 15TH AVE NE, Seattle, WA 98115, USA",47.6756524,-122.3121753
7052,"120A PARK LN, Kirkland, WA 98033, USA",47.6761386,-122.2058638
7053,"31407 3RD AVE, #B, BLACK DIAMOND, WA 98010, USA",,
7054,"27203 216TH AVE SE, MAPLE VALLEY, WA 98038, USA",47.3570606,-122.0555919
7055,"27 15TH ST NE, AUBURN, WA 98002, USA",47.3211481,-122.2292388
7056,"1509 AUBURN WAY S, Auburn, WA 98002, USA",47.2943137,-122.2152388
7057,"3116 NE SUNSET BLVD, RENTON, WA 98056, USA",47.5036249,-122.1780044
7058,"22420 MILITARY RD S, SEATAC, WA 98198, USA",47.400249,-122.290078
7059,"4050 MAPLE VALLEY HWY, Renton, WA 98058, USA",47.4709076,-122.1616028
7060,"8397 158TH AVE NE, REDMOND, WA 98052, USA",47.6782761,-122.1305331
7061,"2019 W MEEKER ST, KENT, WA 98032, USA",47.3807649,-122.262811
7062,"14060 INTERURBAN AVE S, TUKWILA, WA 98168, USA",47.4772055,-122.25927
7063,"33729 SE REDMOND FALL CITY RD, FALL CITY, WA 98024, USA",47.5675245,-121.8890981
7064,"32240 NE 50TH ST, CARNATION, WA 98014, USA",47.6517855,-121.9086855
7065,"8451 SE 68TH ST, #101, MERCER ISLAND, WA 98040, USA",,
7066,"1601 HARVARD AVE, Seattle, WA 98122, USA",47.6153948,-122.3223714
7067,"3620 STONE WAY N, Seattle, WA 98103, USA",47.6512058,-122.3424382
7068,"4200 PRESTON - FALL CITY RD SE, FALL CITY, WA 98024, USA",47.5673169,-121.8876864
7069,"1825 72ND AVE SE, Mercer Island, WA 98040, USA",47.5939806,-122.243427
7070,"2409 10TH AVE E, SEATTLE, WA 98102, USA",47.641738,-122.3203082
7071,"23917 SE KENT KANGLEY RD, MAPLE VALLEY, WA 98038, USA",47.3604129,-122.0219849
7072,"46715 SE 129TH ST, NORTH BEND, WA 98045, USA",47.4818191,-121.7164931
7073,"1528 COLE ST, ENUMCLAW, WA 98022, USA",47.2034957,-121.9902404
7074,"2332 2ND AVE, SEATTLE, WA 98121, USA",47.6148035,-122.3466051
7075,"10261 16TH AVE SW, SEATTLE, WA 98146, USA",47.510239,-122.3552708
7076,"10854 MEYERS WAY S, SEATTLE, WA 98146, USA",,
7077,"1330 N 90TH ST, SEATTLE, WA 98103, USA",47.6952379,-122.3410899
7078,"11801 NE 140TH ST, KIRKLAND, WA 98034, USA",47.7244355,-122.18367
7079,"919 HARRINGTON AVE NE, B, RENTON, WA 98056, USA",,
7080,"24823 PACIFIC HWY S, KENT, WA 98032, USA",47.3777903,-122.299692
7081,"3108 A ST SE, AUBURN, WA 98002, USA",47.2800979,-122.2281252
7082,"2430 148TH AVE SE, BELLEVUE, WA 98007, USA",47.5887221,-122.1428599
7083,"2312 2ND AVE, SEATTLE, WA 98121, USA",47.6145759,-122.345948
7084,"1603 E NAGLE PL, SEATTLE, WA 98122, USA",,
7085,"25700 MAPLE VALLEY-BLACK DIAMON RD SE, MAPLE VALLEY, WA 98038, USA",,
7086,"89 KIRKLAND AVE, 100, KIRKLAND, WA 98033, USA",,
7087,"17322 VASHON HWY SW, VASHON ISLAND, WA 98070, USA",47.4494867,-122.4602136
7088,"4300 FREMONT AVE N, SEATTLE, WA 98103, USA",47.6594549,-122.34962
7089,"17624 SE 272ND ST, COVINGTON, WA 98042, USA",47.358547,-122.106242
7090,"17700 AMBAUM BLVD S, BURIEN, WA 98148, USA",47.4445499,-122.3286479
7091,"15615 NE 8TH ST, BELLEVUE, WA 98008, USA",47.616918,-122.1320551
7092,"2724 84TH AVE NE, Bellevue, WA 98004, USA",,
7093,"15846 1ST AVE S, Seattle, WA 98148, USA",47.5228934,-122.3348648
7094,"2535 S 320TH ST, FEDERAL WAY, WA 98003, USA",47.3146709,-122.3001897
7095,"33800 1ST AVE S, Federal Way, WA 98003, USA",47.3112991,-122.3346572
7096,"13122 SE 240TH ST, KENT, WA 98031, USA",47.3872496,-122.1659103
7097,"16405 SE 272ND ST, KENT, WA 98042, USA",47.3580052,-122.1387069
7098,"21208 68TH AVE S, KENT, WA 98032, USA",47.4119147,-122.2489133
7099,"11848 NE 85TH ST, Kirkland, WA 98033, USA",47.6796197,-122.1811347
7100,"2022 S PUGET DR, Renton, WA 98055, USA",47.462507,-122.2043167
7101,"14002 NE 175TH ST, WOODINVILLE, WA 98072, USA",47.7541201,-122.1677877
7102,"601 AUBURN WAY S, AUBURN, WA 98002, USA",47.3017888,-122.225995
7103,"5011 S 288TH ST, AUBURN, WA 98001, USA",47.3429549,-122.2713849
7104,"550 19TH AVE E, SEATTLE, WA 98112, USA",47.6242811,-122.307163
7105,"1918 8th AVE, Seattle, WA 98101, USA",47.6156558,-122.3359414
7106,"561 SOUTH FORK AVE SW, NORTH BEND, WA 98045, USA",47.4907577,-121.7971537
7107,"7132 DELRIDGE WAY SW, Seattle, WA 98106, USA",47.5382189,-122.3607236
7108,"1500 PIKE PL MARKET #1, SEATTLE, WA 98101, USA",,
7109,"217 JAMES ST, Seattle, WA 98104, USA",47.6025112,-122.3318031
7110,"14320 NE 20TH ST, A, BELLEVUE, WA 98007, USA",,
7111,"50 E SUNSET WAY, Issaquah, WA 98027, USA",47.5303006,-122.0357457
7112,"11011 NE 12TH ST, BELLEVUE, WA 98004, USA",47.6208189,-122.1933925
7113,"613 BROADWAY E, Seattle, WA 98102, USA",47.6247346,-122.32115
7114,"1405 50TH NE ST, Seattle, WA 98105, USA",,
7115,"1610 12TH AVE, Seattle, WA 98122, USA",47.6156209,-122.3166654
7116,"5605  Delridge WAY SW , #B, SEATTLE, WA 98106, USA",,
7117,"11422 NE 124TH ST, KIRKLAND, WA 98034, USA",47.7115621,-122.1880922
7118,"1011 PIKE ST, C, SEATTLE, WA 98101, USA",,
7119,"17020 AVONDALE WAY NE, REDMOND, WA 98052, USA",47.6730857,-122.1125385
7120,"224 BROADWAY E, SEATTLE, WA 98102, USA",47.6207375,-122.3206369
7121,"15321 8TH AVE SW, Seattle, WA 98166, USA",47.5191362,-122.3454449
7122,"1111 NW BALLARD WAY, SEATTLE, WA 98107, USA",47.6626558,-122.3716715
7123,"3820 S FERDINAND ST, SEATTLE, WA 98118, USA",47.5579567,-122.2841586
7124,"17626 140TH AVE NE, Woodinville, WA 98072, USA",47.7557322,-122.1526778
7125,"1410 NE 66TH ST, SEATTLE, WA 98115, USA",47.6773046,-122.3138071
7126,"7809 LAKE CITY WAY NE, SEATTLE, WA 98115, USA",47.6858079,-122.3148024
7127,"13590 NE VILLAGE SQUARE DR, 1020, Woodinville, WA 98072, USA",,
7128,"2232 1ST AVE, SEATTLE, WA 98121, USA",47.6133323,-122.346113
7129,"22845 NE CEDAR PARK CRES, REDMOND, WA 98053, USA",47.6857073,-122.0350231
7130,"226 MAIN AVE S, B, RENTON, WA 98057, USA",,
7131,"12633 NE 85TH ST, KIRKLAND, WA 98033, USA",47.6790929,-122.1716053
7132,"8110 128TH AVE NE, KIRKLAND, WA 98033, USA",47.6762776,-122.1679541
7133,"19865 1ST AVE S, NORMANDY PARK, WA 98148, USA",47.4244177,-122.3364906
7134,"13505 NE 75TH ST, Redmond, WA 98052, USA",47.6693612,-122.1592277
7135,"1413 NW 70TH ST, SEATTLE, WA 98117, USA",47.6794479,-122.374734
7136,"9262 57th AVE S, Seattle, WA 98118, USA",47.5198171,-122.2614139
7137,"7210 WOODLAWN AVE NE, Seattle, WA 98115, USA",47.6808177,-122.3246992
7138,"4404 3RD AVE NW, SEATTLE, WA 98107, USA",47.6603948,-122.3605873
7139,"9615 15TH AVE SW, Seattle, WA 98106, USA",47.5165623,-122.3543254
7140,"1503 PIKE PL, Seattle, WA 98101, USA",47.608573,-122.3406598
7141,"501 Fairview AVE N, 121, Seattle, WA 98109, USA",,
7142,"3861 1ST AVE S, F, SEATTLE, WA 98134, USA",47.5679513,-122.3346911
7143,"5309 22ND AVE NW, SEATTLE, WA 98107, USA",47.6670341,-122.3850297
7144,"302 SW 43RD ST, RENTON, WA 98057, USA",47.4415746,-122.2216644
7145,"15725 WESTMINSTER WAY N, B, Shoreline, WA 98133, USA",47.7438536,-122.3467373
7146,"2351 SOUTHCENTER MALL, TUKWILA, WA 98188, USA",47.4597321,-122.2559417
7147,"2823 SW ROXBURY ST, SEATTLE, WA 98126, USA",47.5167606,-122.3696365
7148,"2805 SW ROXBURY ST, SEATTLE, WA 98126, USA",47.5173135,-122.368894
7149,"7740 34TH AVE SW, SEATTLE, WA 98126, USA",47.5331246,-122.3745885
7150,"6114 PHINNEY AVE N, SEATTLE, WA 98103, USA",47.6736166,-122.3541714
7151,"34024 HOYT RD SW, F, FEDERAL WAY, WA 98023, USA",,
7152,"8102 161ST AVE NE, 150, REDMOND, WA 98052, USA",,
7153,"7216 RAINIER AVE S, SEATTLE, WA 98118, USA",47.5378351,-122.2700102
7154,"5016 RAINIER AVE S, SEATTLE, WA 98118, USA",47.5567057,-122.2840536
7155,"635 SW 152ND ST, BURIEN, WA 98166, USA",47.4665706,-122.3434468
7156,"2100 SW 356TH ST, FEDERAL WAY, WA 98023, USA",47.2830031,-122.3617174
7157,"3526 FREMONT PL N, SEATTLE, WA 98103, USA",47.6512954,-122.3507248
7158,"13200 NE 20TH ST, #400, BELLEVUE, WA 98005, USA",,
7159,"104 RAINIER AVE S, RENTON, WA 98057, USA",47.4827732,-122.2168281
7160,"6417 ROOSEVELT WAY NE, 201, Seattle, WA 98115, USA",47.6756157,-122.3175045
7161,"162 106TH AVE NE, #162, BELLEVUE, WA 98004, USA",,
7162,"615 NW RICHMOND BEACH RD, SHORELINE, WA 98177, USA",47.7644582,-122.3643484
7163,"137 W NORTH BEND WAY, NORTH BEND, WA 98045, USA",47.4952165,-121.7867599
7164,"1100 Eastlake AVE E, SEATTLE, WA 98109, USA",47.6287902,-122.3288481
7165,"2121 6TH AVE, SEATTLE, WA 98121, USA",47.6151755,-122.3400113
7166,"16050 CLEVELAND ST, 102, ABERDEEN, WA 98052, USA",,
7167,"403 15th AVE E, SEATTLE, WA 98112, USA",47.622121,-122.312829
7168,"135 NW 185TH ST, # 4, SHORELINE, WA 98177, USA",,
7169,"17526 VASHON HWY SW, VASHON ISLAND, WA 98070, USA",,
7170,"2600 SOUTHCENTER MALL, FC-15, TUKWILA, WA 98188, USA",,
7171,"1360 156TH AVE NE, BELLEVUE, WA 98007, USA",47.6223274,-122.1320191
7172,"841 SOUTHCENTER MALL, Tukwila, WA 98188, USA",,
7173,"2801 1ST AVE, #A, SEATTLE, WA 98121, USA",,
7174,"570 ROY ST, SEATTLE, WA 98109, USA",47.6256177,-122.3454601
7175,"6509 132ND AVE NE, KIRKLAND, WA 98033, USA",47.6646913,-122.1645441
7176,"1112 PIKE ST, SEATTLE, WA 98101, USA",47.6138049,-122.3285566
7177,"5041 RAINIER AVE S, 108B, SEATTLE, WA 98118, USA",,
7178,"2206 ROOSEVELT AVE, ENUMCLAW, WA 98022, USA",47.1990415,-121.997673
7179,"6307 24TH AVE NW, SEATTLE, WA 98107, USA",47.6748368,-122.3878503
7180,"13622 NE 20TH ST, Unit E, BELLEVUE, WA 98005, USA",,
7181,"13501 100TH AVE NE, 60, KIRKLAND, WA 98034, USA",47.7211623,-122.208328
7182,"4111 STONE WAY N, #B, SEATTLE, WA 98103, USA",47.6571111,-122.342611
7183,"15715 MAIN ST NE, DUVALL, WA 98019, USA",47.7419173,-121.986156
7184,"13590 NE VILLAGE SQUARE DR, 1060, WOODINVILLE, WA 98072, USA",,
7185,"727 PINE ST, SEATTLE, WA 98101, USA",47.612817,-122.333169
7186,"402 N GRANITE AVE, GRANITE FALLS, WA 98252, USA",48.0861593,-121.9693261
7187,"765 RAINIER AVE S, Renton, WA 98057, USA",47.4719051,-122.2183187
7188,"4715 NE SUNSET BLVD, RENTON, WA 98059, USA",47.5053909,-122.1559743
7189,"20938 108TH AVE SE, KENT, WA 98031, USA",47.4142312,-122.1956636
7190,"18123 E VALLEY HWY, B101, KENT, WA 98032, USA",47.4399521,-122.222385
7191,"546 SW 152ND ST, BURIEN, WA 98166, USA",47.466967,-122.341161
7192,"12739 1ST AVE S, BURIEN, WA 98168, USA",47.4888852,-122.3343153
7193,"340 BURNETT AVE S, Renton, WA 98057, USA",47.4784354,-122.2076354
7194,"4354 LEARY WAY NW, SEATTLE, WA 98107, USA",47.6602513,-122.3657442
7195,"2221 140TH AVE NE, BELLEVUE, WA 98005, USA",47.6298578,-122.1550901
7196,"12445 116TH AVE NE, KIRKLAND, WA 98034, USA",47.711725,-122.1882982
7197,"3725 S 144TH ST, TUKWILA, WA 98168, USA",47.4727456,-122.2858912
7198,"25928 104TH AVE SE, KENT, WA 98030, USA",47.3694571,-122.2006931
7199,"10008 AURORA AVE N, SEATTLE, WA 98133, USA",47.702797,-122.342469
7200,"1702 AUBURN WAY N, AUBURN, WA 98002, USA",47.3244905,-122.2203038
7201,"5307 BALLARD AVE NW, SEATTLE, WA 98107, USA",47.66655,-122.3836103
7202,"2830 NW MARKET ST, SEATTLE, WA 98107, USA",47.6687313,-122.3942467
7203,"9501 20TH AVE NE, SEATTLE, WA 98115, USA",47.6982924,-122.3076477
7204,"1101 SW DASH PT RD, Federal Way, WA 98003, USA",47.328259,-122.349798
7205,"9450 NE 14TH ST, BELLEVUE, WA 98004, USA",47.6242457,-122.2125701
7206,"5041 RAINIER AVE S, #107, SEATTLE, WA 98118, USA",47.5560381,-122.2844734
7207,"8340 15TH AVE NW, Seattle, WA 98117, USA",47.6901912,-122.3761218
7208,"9262 RAINIER AVE S, SEATTLE, WA 98118, USA",47.5208461,-122.2694222
7209,"12519 NE 85TH ST, KIRKLAND, WA 98033, USA",47.6788462,-122.17341
7210,"516 1ST AVE W, SEATTLE, WA 98119, USA",47.6236972,-122.3577653
7211,"4732 Brooklyn AVE NE, SEATTLE, WA 98105, USA",47.6642286,-122.313887
7212,"15332 AURORA AVE N, SHORELINE, WA 98133, USA",47.7408454,-122.343637
7213,"4010 A ST SE, AUBURN, WA 98002, USA",47.2725758,-122.2272979
7214,"1355 HIGHLANDS DR NE, ISSAQUAH, WA 98029, USA",47.5403233,-122.0194437
7215,"4754 42ND AVE SW, Seattle, WA 98116, USA",47.5596441,-122.3849439
7216,"27035 PACIFIC HWY S, DES MOINES, WA 98198, USA",47.3594385,-122.310585
7217,"210 WASHINGTON AVE S, Kent, WA 98032, USA",47.3803887,-122.2466416
7218,"26916 MAPLE VALLEY BLACK DIAMON RD SE, Maple Valley, WA 98038, USA",,
7219,"200 S 3RD ST, Renton, WA 98057, USA",47.4800957,-122.2144561
7220,"3900 S OTHELLO ST, Seattle, WA 98118, USA",47.5374502,-122.2830268
7221,"21401 PACIFIC HWY S, DES MOINES, WA 98198, USA",47.4099768,-122.2994415
7222,"2725 NE SUNSET BLVD, Renton, WA 98056, USA",47.4990596,-122.1814475
7223,"7340 35TH AVE NE, Seattle, WA 98115, USA",47.6825972,-122.2893962
7224,"17246 REDMOND WAY NE, Redmond, WA 98052, USA",,
7225,"28810 MILITARY RD S, FEDERAL WAY, WA 98003, USA",47.3425756,-122.3000143
7226,"152 ROOSEVELT AVE, Enumclaw, WA 98022, USA",47.1981605,-121.9799269
7227,"15000 NE 24TH ST, Redmond, WA 98052, USA",47.6324859,-122.1401516
7228,"17202 15TH AVE NE, SHORELINE, WA 98155, USA",47.7543852,-122.3127912
7229,"17230 140TH AVE SE, RENTON, WA 98058, USA",47.4472893,-122.1527464
7230,"14444 124TH AVE NE, KIRKLAND, WA 98034, USA",47.7326513,-122.1741044
7231,"17051 SE 272ND ST, COVINGTON, WA 98042, USA",47.356471,-122.1147898
7232,"460 SW MT SI BLVD, North Bend, WA 98045, USA",47.4875269,-121.7913755
7233,"13101 KENT KANGLEY RD, KENT, WA 98030, USA",47.3580099,-122.1645789
7234,"12725 1ST AVE S, BURIEN, WA 98168, USA",47.489127,-122.335791
7235,"34828 SE DOUGLAS ST, SNOQUALMIE, WA 98065, USA",47.5275711,-121.8737466
7236,"19150 NE WOODINVILLE DUVALL RD, Woodinville, WA 98077, USA",47.7562034,-122.0818405
7237,"4011 S 164TH ST, SEATTLE, WA 98188, USA",47.4556881,-122.2824448
7238,"7300 ROOSEVELT WAY NE, Seattle, WA 98115, USA",47.6818402,-122.3169374
7239,"2132 N NORTHGATE WAY, SEATTLE, WA 98133, USA",47.7088701,-122.3328381
7240,"1901 RAINIER AVE S, SEATTLE, WA 98144, USA",47.5862074,-122.3045046
7241,"1901 RAINIER AVE S, 2, SEATTLE, WA 98144, USA",,
7242,"1901 RAINIER AVE S, #2, SEATTLE, WA 98144, USA",,
7243,"580 MT SI BLVD, NORTH BEND, WA 98045, USA",,
7244,"15916 NE 83RD ST, Redmond, WA 98052, USA",47.6767931,-122.1277078
7245,"33914 19TH AVE SW, Federal Way, WA 98023, USA",47.2979067,-122.3545075
7246,"12047 124TH AVE NE, KIRKLAND, WA 98034, USA",47.7061752,-122.1771012
7247,"13919 TUKWILA INTERNATIONAL BLVD, TUKWILA, WA 98168, USA",47.4782012,-122.2842713
7248,"17875 REDMOND WAY, REDMOND, WA 98052, USA",47.6672794,-122.103291
7249,"31525 3RD AVE, BLACK DIAMOND, WA 98010, USA",47.3195114,-122.0055156
7250,"7940 RAILROAD AVE SE, SNOQUALMIE, WA 98065, USA",47.5295062,-121.825499
7251,"8425 SE 68TH ST, #104, MERCER ISLAND, WA 98040, USA",47.5416593,-122.2252661
7252,"7126 M L KING JR WAY S, SEATTLE, WA 98118, USA",,
7253,"25 W MERCER ST, SEATTLE, WA 98119, USA",47.624485,-122.3576839
7254,"9924 NE 185TH ST, Bothell, WA 98011, USA",47.7619106,-122.2085499
7255,"1237 S JACKSON ST, Seattle, WA 98144, USA",47.5990543,-122.315358
7256,"4142 BROOKLYN AVE NE, Seattle, WA 98105, USA",47.6581225,-122.3140233
7257,"161 S WASHINGTON ST, SEATTLE, WA 98104, USA",47.6007715,-122.3324716
7258,"301 2ND AVE S, SEATTLE, WA 98104, USA",47.5998689,-122.331918
7259,"2106 E MADISON ST, SEATTLE, WA 98112, USA",47.6183476,-122.3040976
7260,"6519 4TH AVE S, #B, SEATTLE, WA 98108, USA",,
